3.247430933452133406e-01
2.585580104628072695e-02
-3.749626664622212058e-01
-3.432956974736852129e-01
-1.992031285828899656e-01
2.688881930008359955e-01
2.606295434374598652e-01
-2.912930149512445166e-02
-1.460676459033692642e-02
1.069029253350114173e-01
